detail
"কাতার বিশ্বকাপে গোল নিয়ে বিতর্কের জন্ম দিলেন পর্তুগিজ সুপারস্টার ক্রিশ্চিয়ানো রোনালদো। গ্রুপ পর্বে নিজেদের দ্বিতীয় ম্যাচে বাংলাদেশ সময় সোমবার দিবাগত রাত ১টায় উরুগুয়ের মুখোমুখি হয় পর্তুগাল। ম্যাচটি শেষ পর্যন্ত ২-০ গোলে জিতে নেয় পর্তুগাল। তবে এই ম্যাচের প্রথম গোলটি নিয়ে বিতর্কে জড়ালেন ক্রিশ্চিয়ানো রোনালদো।  ম্যাচের ৫৪ মিনিটে একটি গোলে এগিয়ে যায় পর্তুগাল। ব্রুনো ফের্নান্দেসের ক্রসে মাথা ছুঁইয়ে তিনি গোল করেছেন বলে দাবি করেন রোনালদো। প্রথমে তার নামে গোল দিলেও পরে ব্রুনোর নামে গোল দেয় ফিফা।আসলে কী হয়েছিল ঘটনা? বক্সের বাঁ দিক থেকে গোলের দিকে বল তুলেছিলেন ব্রুনো। অফসাইডের ফাঁদ কাটিয়ে বক্সে ঢুকে পড়েন রোনালদো। তার মাথার কাছ দিয়ে বল জালে জড়িয়ে যায়। গোল হওয়ার পরই স্বভাবসিদ্ধ ভঙ্গিতে উল্লাস করতে থাকেন রোনালদো। দু’হাত তুলে সমর্থকদের অভিবাদন জানান। প্রথমে তার নামেই গোলটি দেওয়া হয়। কিন্তু পরক্ষণই প্রশ্ন উঠে, সত্যিই কি রোনালদোর মাথায় বল লেগেছে? পরে বারবার রিপ্লে-তে দেখা যায় বল মাথায় কাছ দিয়ে গেছে। কিন্তু বলের অভিমুখ পরিবর্তন হয়নি। খুব ভাল করে লক্ষ্য করলে বোঝা যাচ্ছে, রোনালদোর মাথায় বল লাগেনি। প্রথমে ফিফা রোনালদোর নামে গোল দিলেও পরে তা ব্রুনোর নামে দেওয়া হয়। সব মিলিয়ে তৈরি হয় বিতর্ক। বেশ কয়েক মিনিট পর ফিফার পক্ষ থেকে জানানো হয়, গোলদাতা রোনালদো নন, ব্রুনো। ফিফার ওয়েবসাইটে রোনালদোর বদলে ব্রুনোর নামে গোল লেখা হয়।  আর এ নিয়েই বিতর্কের সৃষ্টি হয়। বিষয়টি নেটদুনিয়ায় চলছে ব্যাপক সমালোচনা। অনেকেই পর্তুগিজ তারকা রোনালদোকে নিয়ে ট্রলও করছেন। তবে রোনালদোর নামে গোলটি থাকলে এবারের বিশ্বকাপে দু’ম্যাচে ২টি গোল হয়ে যেত তার। বিশ্বকাপে সব মিলিয়ে ৯ গোল করে ইউসেবিয়োকে টপকে তিনি পর্তুগালের হয়ে সর্বাধিক গোলদাতা হয়ে যেতেন। কিন্তু সেটা হল না। সূত্র: ডেইলি মেইল, ইয়াহু স্পোর্টস, ইএসপিএন বিডি প্রতিদিন/কালাম"
"নিষিদ্ধ ঘোষণা করেও বিশ্বকাপের মাঠে বিতর্কিত সেই পতাকা আটকে রাখতে পারল না কাতার প্রশাসন। গ্রুপ পর্বের ম্যাচে বাংলাদেশ সময় সোমবার দিবাগত রাত ১টায় মুখোমুখি হয় পর্তুগাল ও উরুগুয়ে। এই ম্যাচের মাঝেই ঘটে এই কাণ্ড! সমকামীদের সমর্থনে ‘রংধনু পতাকা’ নিয়ে মাঠের মধ্যে ঢুকে পড়লেন এক সমর্থক। এ কারণে সাময়িকভাবে থমকে যায় খেলা। পরে তাকে মাঠের বাইরে বের করে নিয়ে যাওয়া হয়।কাতারের লুসেল স্টেডিয়ামে দ্বিতীয়ার্ধের ৫০ মিনিট নাগাদ মাঠে ঢুকে পড়েন এক ব্যক্তি। সমকামীদের সমর্থনে তার হাতে রংধনু পতাকা ছিল। সঙ্গে নীল রঙের যে সুপারম্যান টি-শার্ট পরেছিলেন, সেটির পিছনে আবার ইরানের নারীদের সমর্থনে বার্তা লেখা ছিল। ওই টি-শার্টে বড়-বড় অক্ষরে লেখা ছিল, “ইরানের নারীদের প্রতি শ্রদ্ধা (RESPECT FOR IRANIAN WOMAN)।’ টি-শার্টের সামনে লেখা ছিল, ‘সেভ ইউক্রেন (SAVE UKRAINE)।’ সোশ্যাল মিডিয়ায় ছড়িয়ে পড়া ভিডিওতে দেখা গেছে, উরুগুয়ের গোলপোস্টের দিক থেকে ‘রংধনু পতাকা’ হাতে নিয়ে মাঠের অপর প্রান্তের উদ্দেশ্যে দৌড়াতে থাকেন ওই দর্শক। মাঝমাঠের কাছেই তাকে ধরতে যান এক নিরাপত্তারক্ষী। তবে তার নাগাল পাননি। তারপর কিছুটা দৌড়ে হাত থেকে পতাকা ফেলে দেন ওই সমর্থক। এরপর অপরপ্রান্ত থেকে একজন এসে তাকে ধরে ফেলেন। পরে তিনজন মিলে ওই দর্শককে মাঠের বাইরে বের করে নিয়ে যান। মাঠে পড়ে থাকা রংধনু পতাকা সাইডলাইনের বাইরে রেখে দেন রেফারি। সূত্র: সিএনএন, মার্কা, স্পোর্টস্টার, ইন্ডিপেন্ডেন্ট ইউকে, লেমন্ডি ফ্রান্স, দ্য অ্যাথলেটিক বিডি প্রতিদিন/কালাম"
"কাতারের ৯৭৪ স্টেডিয়ামে গতকাল হলুদ সাগরে জোয়ার উঠেছিল। সে জোয়ারে ভেসে গেল সুইজারল্যান্ড। সুইসদের ১-০ গোলে হারিয়ে নকআউট পর্ব নিশ্চিত করেছে পাঁচবারের বিশ্ব চ্যাম্পিয়নরা। জি গ্রুপে ৬ পয়েন্ট নিয়ে শীর্ষে অবস্থান করছে ব্রাজিল। ৩ পয়েন্ট নিয়ে ২ নম্বরে সুইজারল্যান্ড। ১ পয়েন্ট করে নিয়ে পরের দুটি স্থানে আছে ক্যামেরুন ও সার্বিয়া। পরের ম্যাচের ফলের দিকে আর তাকিয়ে থাকতে হচ্ছে না ব্রাজিলকে। শেষ ষোলোর প্রস্তুতি এবার নিতে পারেন হলুদ জার্সিধারীরা। তবে এই ম্যাচে নতুন করে বিতর্কের জন্ম দিয়েছে ভিনিসাস জুনিয়রের বাতিল হওয়া একটি গোল। ম্যাচের তখন ৬৬ মিনিটের খেলা চলছে। হঠাৎ করেই সুইজারল্যান্ডের ডি-বক্সের বাইরে বল পেয়ে যান ভিনি। সুইস ডিফেন্ডারদের ফাঁকি দিয়ে বল জালে জড়ান তিনি। মুহূর্তেই হলুদ সাগরে জোয়ার আসে। ‘ব্রাজিল, ব্রাজিল, ওলে, ওলে, ওলে’ কোরাসে কম্পন ওঠে স্টেডিয়ামের গ্যালারিতে। তাদের উল্লাস থামার আগেই বিগ স্ক্রিনে লেখা ভেসে ওঠে- ‘ভিএআর, গোল চেক’। সেন্টার পয়েন্টে বল নিয়ে অপেক্ষায় থাকেন ফুটবলাররা। কিছুক্ষণ পরই স্ক্রিনে লেখা ভাসে- ‘অফসাইড, নো গোল’। মুহূর্তেই জোয়ার থেমে যায় হলুদ সাগরে। কিন্তু ভিনির গোলটি বাতিল হলো কেন! ভিনি নিজে তো অফ সাইডে ছিলেন না। ভিএআরে দেখা গেছে ভিনিসাস জুনিয়র যখন গোলটি করেন তখন অফ সাইডে ছিলেন আগের ম্যাচে সার্বিয়ার বিপক্ষে বাই সাইকেল কিকে অসাধারণ গোল করা রিচার্লিসন। মাঠের বৃত্তের কাছাকাছি সুইস মিডফিল্ডার বল পায়ে রাখতে ব্যর্থ হলে রদ্রিগো তা ধরে কাসেমিরোকে ঠেলে দেন। তিনি দ্রুতই তা ভিনিসাসকে বাড়ান বাঁ দিকে। তিনি বল ধরে সুইজারল্যান্ডের বক্সে ঢুকে গোলকিপার সোমারের পাশ দিয়ে জালে ঠেলে দেন। কিন্তু এই আক্রমণের সময়ই অফ সাইডে ছিলেন রিচার্লিসন। গোলটির আগে মূল আক্রমণটি যখন রচনা হয়েছে, সেই সময় ভিনি বল স্পর্শ করার আগেই নিজের অবস্থান থেকে নড়ে যান রিচার্লিসন। ভিনি বল স্পর্শ করার পর তিনি নড়লে বা দৌড়ালে আর এটি অফসাইড হতো না। তবে ব্রাজিল সমর্থকদের এই স্তব্ধতা কয়েক মিনিটের জন্য। এ ঝড় আরও তীব্র গতিতে ধেয়ে আসে ৮৩ মিনিটে। ভিনিসাসের বাড়িয়ে দেওয়া বল রদ্রিগোর পা স্পর্শ করে কাসেমিরোর দিকে ছুটে যায়। ব্রাজিলের এই মিডফিল্ডার হাফ-ভলিতে দারুণ এক গোল করেন। এবার আর হলুদ সাগরের জোয়ার থামায় কে? ব্রাজিলের সমর্থকরা স্থান-কাল-পাত্র ভুলে বুনো উল্লাসে ফেটে পড়েন। ৯৭৪টি কনটেইনারে তৈরি স্টেডিয়াম কাঁপিয়ে দেন তারা। বিডি প্রতিদিন/ ওয়াসিফ"
"নেইমার না থাকলেও নাকি ব্রাজিল ভয়ংকর। এমন মন্তব্য ম্যাচের আগের দিন করেছিলেন কোচ তিতে। বলে গিয়েছিলেন দলের ডিফেন্ডার মারকুইনিয়োসও। আসলেই কি তাই? গতকাল সুইজারল্যান্ডের বিপক্ষে প্রথমার্ধে প্রথম ম্যাচের ব্রাজিলকে খুঁজে পাওয়া গেল কই! তবে নেইমারের অভাব বোঝা গেলেও ব্রাজিল ভয়ংকর দলই। এর প্রমাণ দিয়েছেন ভিনিসাস, রাফিনহা, রিচার্লিসন আর কাসেমিরোরা।  সুইজারল্যান্ডের ডেরায় ১২বার আক্রমণে গেছেন হলুদ জার্সিধারীরা। এর মধ্যে অন টার্গেট শট ছিল ৫টি। বিপরীতে সুইসরা কয়েকবার ব্রাজিলমুখী হলেও অন টার্গেটে কোনো শটই নিতে পারেননি। ম্যাচের ৮৩ মিনিটে ভিনিসাসের বাড়িয়ে দেওয়া বল রডরিগোর পা স্পর্শ করে কাসেমিরোর দিকে ছুটে যায়। ব্রাজিলের এই মিডফিল্ডার হাফ-ভলিতে দারুণ এক গোল করেন। এবার আর হলুদ সাগরের জোয়ার থামায় কে? ব্রাজিলের সমর্থকরা স্থান-কাল-পাত্র ভুলে বুনো উল্লাসে ফেটে পড়েন। ৯৭৪টি কনটেইনারে তৈরি স্টেডিয়াম কাঁপিয়ে দেন তারা। গতকাল কাসেমিরোর অসাধারণ এই গোলে বিশ্বকাপে শেষ ১৬ নিশ্চিত করেছে পাঁচবারের বিশ্বচ্যাম্পিয়ন ব্রাজিল। বিশ্বকাপে এই প্রথম সুইজারল্যান্ডের বিপক্ষে জয় পেল সেলেকাওরা। সুইসদের বিপক্ষে জয়সূচক গোলটি করে ইতিহাসের পাতায় চিরস্থায়ী হলেন কাসেমিরো। ফুটবল মহাযজ্ঞে এবারের আগে আরও দুবার সুইজারল্যান্ডের মুখোমুখি হয়েছিল ব্রাজিল। ১৯৫০ ও ২০১৮ সালের দুই দলের ম্যাচ দুটি ড্র হয়েছিল  (সংগৃহীত ভিডিও) বিডি প্রতিদিন/ ওয়াসিফ"
"মেক্সিকোর বিপক্ষে জয়ের গুরুত্বপূর্ণ গোল করার পর নতুন করে বিতর্কে জড়াতে দেখা যাচ্ছে আর্জেন্টাইন সুপারস্টার লিওনেল মেসিকে। এটা বিজয়ের পরে সেলিব্রেশনের একটি মুহূর্ত যেখানে মেসি এমন কিছু করেছেন যে কারণে গোটা মেক্সিকো মেসির বিরুদ্ধে চলে গেছে। শনিবার মেক্সিকোর বিরুদ্ধে জয়ের পর ড্রেসিংরুমে মেসিদের সেলিব্রেশন করতে দেখা যায়। তখন মেসির পায়ের কাছে মেক্সিকো দলের জার্সি পড়ে ছিল। যেটিকে মেসি পায়ে করে সরিয়ে দিয়েছেন বলেও অনেকে মনে করেছেন।মেক্সিকো দলের সমর্থকরা সামাজিক যোগাযোগ মাধ্যমে এই বিষয়ে মেসির সমালোচনা করছেন। মেক্সিকান বক্সার ক্যানেলো আলভারেজ টুইটারে বলেছেন, মেসি মেক্সিকান জার্সি দিয়ে মেঝে ঝাড়ছিলেন। এটা মেক্সিকানদের জন্য অসম্মানজনক। সে যেন আমার সামনে পড়ে না যায় সেজন্য ঈশ্বরের কাছে প্রার্থনা করা উচিত। মেক্সিকোকে সম্মান করা উচিত যেমন আমি আর্জেন্টিনাকে সম্মান করি। আসলে ম্যাচের পর মেক্সিকান খেলোয়াড়ের সঙ্গে জার্সি বদল করেন মেসি। মনে হয় লকার রুমে জুতা খুলতে গিয়ে অসাবধানতাবশত তার পা মেঝেতে পড়ে থাকা জার্সির ওপর পড়ে যায়। মেসির সমর্থনে মাঠে নেমেছেন আর্জেন্টিনার প্রাক্তন ফরোয়ার্ড সার্জিও আগুয়েরো। ক্যানেলোর টুইটের জবাবে তিনি বলেন, “লড়াইয়ের অজুহাত খুঁজবেন না, মিস্টার ক্যানেলো।” আপনি ফুটবল সম্পর্কে কিছুই জানেন না। লকার রুমে শার্টটি খুলে মেঝেতে রাখা হয়, কারণ এটি ঘামে ভিজে গেছে।  প্রাক্তন স্পেনের খেলোয়াড় ফাবার্গেস বলেছেন, ড্রেসিংরুমে টি-শার্ট মেঝেতে থাকা সাধারণ ব্যাপার। বেশিরভাগ খেলোয়াড়ই এটি করেন। কারণ এরপর সেটি লন্ড্রিতে নিয়ে যাওয়া হয়। শনিবার মেক্সিকোকে ২-০ গোলে হারিয়েছে দুইবারের বিশ্ব চ্যাম্পিয়ন আর্জেন্টিনা। এই জয়ে আর্জেন্টিনা দলের ফিফা বিশ্বকাপের রাউন্ড অব ১৬-এ ওঠার আশা অটুট রয়েছে। আগামী ৩০ নভেম্বর পোল্যান্ডের মুখোমুখি হবে আর্জেন্টিনা। দলটি সেই ম্যাচে জিতলে গ্রুপের শীর্ষে থেকে রাউন্ড অব ১৬-এ খেলার যোগ্যতা অর্জন করবে। একই সঙ্গে ড্র হলে দলটিকে অন্য দলের ফলাফলের ওপর নির্ভর করতে হবে। পোল্যান্ডের বিরুদ্ধে হার আর্জেন্টিনার জন্য কঠিন করে দিতে পারে। সূত্র: ফোরফোরটু, মিরর ইউকে, ইউরো স্পোর্ট বিডি প্রতিদিন/কালাম"
"সুইজারল্যান্ডকে গতকাল ৯৭৪ স্টেডিয়ামে ১-০ গোলে হারিয়ে নকআউট পর্ব নিশ্চিত করেছে পাঁচবারের বিশ্ব চ্যাম্পিয়নরা। জি গ্রুপে ৬ পয়েন্ট নিয়ে শীর্ষে অবস্থান করছে ব্রাজিল। ৩ পয়েন্ট নিয়ে ২ নম্বরে সুইজারল্যান্ড। ১ পয়েন্ট করে নিয়ে পরের দুটি স্থানে আছে ক্যামেরুন ও সার্বিয়া। পরের ম্যাচের ফলের দিকে আর তাকিয়ে থাকতে হচ্ছে না ব্রাজিলকে। শেষ ষোলোর প্রস্তুতি এবার নিতে পারেন হলুদ জার্সিধারীরা। তবে স্টেডিয়ামের নাম ৯৭৪ হয় নাকি? হয়। কাতারের দোহাতেই আছে এ নামের স্টেডিয়াম। এ স্টেডিয়ামকে দূর থেকে দেখলে মনে হবে কোনো পোর্ট সাইট। হাজারখানেক শিপিং কনটেইনার দিয়ে ধাপে ধাপে তৈরি করা হয়েছে এ স্টেডিয়াম। এমনকি লিফটের বডিও কনটেইনার কেটে তৈরি। নামাজের ঘর, টিভি কমেন্টেটরদের বসার স্থান, ফিফা ফ্যান শপ, গ্যালারি সবকিছুই কনটেইনার দিয়ে বানানো। স্টেডিয়ামের গ্যালারিতে উঠতে উঠতে একদল সমর্থক বারবার এদিক-ওদিক উঁকি দিচ্ছিলেন। তাদের কাছে গিয়ে ঘটনা জানতে চাইলে মৃদু হেসে বললেন, স্টেডিয়ামটা টিকে থাকবে তো? ব্রাজিলিয়ান এই সমর্থকদের উদ্বেগটা যে কেন, তা বোঝা গেল কিছুক্ষণ পর। ম্যাচ শুরু হতেই। ব্রাজিল, ওলে, ওলে, ওলে। হাজার হাজার সমর্থকের কণ্ঠ চিড়ে এমন কোরাস বের হতেই কেঁপে ওঠে ৯৭৪টি কনটেইনারে তৈরি স্টেডিয়াম।  কনটেইনার দিয়ে অদ্ভুত সুন্দর এবং দৃষ্টান্ত স্থাপনকারী এক স্টেডিয়াম তৈরি করেছে কাতার। কেবল বিশ্বকাপ উপলক্ষে। বিশ্বকাপের পরই আরব উপসাগরের তীরে থাকা এ স্টেডিয়াম সাগরপথে চলে যাবে আটলান্টিকের ওপারে। উরুগুয়েতে। বিডি প্রতিদিন/ ওয়াসিফ"
